"id","energy","time","wday","lights","t1","h1","t2","h2","t3","h3","t4","h4","t5","h5","t6","h6","t7","h7","t8","h8","t9","h9","t_out","press","r_out","windspeed","visibility","tdewpoint","r1","r2"
6767,60,"15:50:00","Sun",0,21.7,NA,20.29,34.7,20.4633333333333,35.3633333333333,20.39,35.09,17.39,46.29,6.33333333333333,23.7933333333333,22.5,29.3233333333333,23,35.09,18.5,39.59,5.83333333333333,757.766666666667,47.6666666666667,8.16666666666667,40,-4.6,44.593598973006,44.593598973006
6768,100,"18:00:00","Sat",0,20.5,33.2666666666667,19.36,32.1933333333333,19.9266666666667,33.79,20.3233333333333,32.9,18.5,42.03,9.33,19.1333333333333,22.29,25.73,25,33.59,19,39.2,8.9,766.7,58,3,65,1,31.0950067825615,31.0950067825615
6769,90,"20:50:00","Wed",0,21.39,NA,20,34.1266666666667,20.2,35.5,18.89,34.79,19.9385714285714,84.3828571428571,0.7,74.478,18.89,27.5,21.6,35.0333333333333,18.1,39.29,0.6,755.866666666667,89.3333333333333,1,61.8333333333333,-0.95,14.8952901945449,14.8952901945449
6770,50,"06:50:00","Sun",0,17.7,NA,17,42.56,18.39,43.7,15.69,46.4,15.39,51.09,6.26333333333333,99.9,15.67,39.9777777777778,18.28,53.15,15.5,48.59,6.13333333333333,767.716666666667,92,6.83333333333333,58.3333333333333,4.95,11.3469836651348,11.3469836651348
6771,70,"14:40:00","Sun",10,21.7,NA,20.5,34.26,20.39,35.73,21,33.4666666666667,18,44.79,9.16,25.1966666666667,22.4633333333333,27.5333333333333,24.5666666666667,32.7666666666667,19.2,38.5,9.13333333333333,768.866666666667,57,6.66666666666667,34.3333333333333,0.933333333333333,36.4750450709835,36.4750450709835
6772,80,"23:40:00","Sat",0,19.2,41.79,18.7,41.29,18,43.79,15.89,47.76,15.4327777777778,51.035,5.4,99.9,15.5277777777778,40.2,19.5,50.5338888888889,15.1,46.53,5.2,769.7,91.6666666666667,4.66666666666667,22.6666666666667,3.96666666666667,43.2562777888961,43.2562777888961
6773,50,"23:40:00","Fri",0,19.79,36,18,37.4,20.9371428571429,35.9142857142857,18.2,36.5,17.16,43.2,5.15666666666667,69.5633333333333,18,30.4633333333333,19.6,37.29,17.5333333333333,37.2,5.86666666666667,757.6,72.3333333333333,8.33333333333333,40,1.13333333333333,31.2976270914078,31.2976270914078
6774,340,"12:10:00","Mon",0,21,45.6266666666667,19.79,45.9333333333333,22.5333333333333,43.6333333333333,20.29,44.09,18.4266666666667,53.53,10.8,82.63,18.5,42.59,20.79,48.2,18.7,46.79,10.1833333333333,751.683333333333,89,7.83333333333333,38.1666666666667,8.46666666666667,33.5677759489045,33.5677759489045
6775,30,"00:20:00","Mon",0,21.2,35.4,18.1333333333333,38.9666666666667,20.39,36.9,19.89,34.1633333333333,18.7675,52.795,2.5425,59.595,21.6,32.9,23.315,39.07,19.29,38.53,2.5,769.166666666667,87,2.33333333333333,63.6666666666667,0.533333333333333,19.4827605620958,19.4827605620958
6776,60,"09:40:00","Mon",0,21.2,NA,18.8233333333333,42.5,22,36.9,19.6,37.53,19.5,42.73,7.83,62.8,19.23,33.03,22.2,41.1266666666667,19.6,40.2,7.03333333333333,761.633333333333,86,3,25.3333333333333,4.8,19.3391087348573,19.3391087348573
6777,50,"00:10:00","Thu",0,19.7,38.26,19.2,37.9,18.7,39.645,19.1333333333333,38,16.8177777777778,57.9277777777778,NA,96.8,16.2,33.5,19.7,45.4627777777778,15.89,40.6266666666667,-0.166666666666667,761.866666666667,88.3333333333333,2,60.1666666666667,-1.9,13.987128098961,13.987128098961
6778,50,"04:00:00","Thu",0,21.89,NA,19.1,43.09,22.9633333333333,39.09,20.7,39.4,20,48.59,6.3,65.59,20.5,34.5,23.29,45.6266666666667,20.39,42.79,6,754,98,1,64,5.7,20.7614302285947,20.7614302285947
6779,270,"12:50:00","Sun",10,20.4633333333333,43.3333333333333,18.9633333333333,41.4666666666667,20.5,40.0266666666667,19.7,38.4666666666667,17.8288888888889,49.1377777777778,3.7,92.3333333333333,19.2,37.5772222222222,21.0722222222222,42.9,18,39.8266666666667,3.25,737.75,90,2.83333333333333,62.3333333333333,1.8,0.0597675098106265,0.0597675098106265
6780,30,"05:40:00","Mon",0,21.1,NA,20.29,43.59,21.79,44,19.89,43.7,19,63.5294444444444,NA,95.7266666666667,18.9327777777778,39.51,21.6222222222222,53.5033333333333,19,48.2,7.76666666666667,738.866666666667,91,7.33333333333333,34,6.36666666666667,3.41462512733415,3.41462512733415
6781,40,"06:20:00","Wed",0,20.1,44.8266666666667,19.39,44.09,19.7,44,19.1,46.5,17.6333333333333,56.4944444444444,10.13,85.73,18.2,47.3938888888889,17.79,49.59,17.26,49.56,10.3,757.366666666667,80.6666666666667,10,36.3333333333333,7.03333333333333,23.0177988414653,23.0177988414653
6782,40,"23:20:00","Mon",10,23,38.09,20.29,40.79,23.1,38.59,20.76,38.79,20.2,46.1633333333333,NA,60.4122222222222,21.29,33.79,23.7771428571429,42.7,20.5,41.53,6.5,745.2,88.6666666666667,7,40,4.7,48.4537490294315,48.4537490294315
6783,50,"04:40:00","Mon",10,19.89,NA,18.1,42,20.2,40.7,18.7,40.3266666666667,18.1722222222222,59.95,NA,91.6566666666667,19.39,38.8877777777778,21.5,46.57,17.79,44.1633333333333,2.33333333333333,751.4,90.3333333333333,6.66666666666667,25,0.9,46.6539745102637,46.6539745102637
6784,230,"16:40:00","Sat",0,21.1,NA,20.39,45.3266666666667,21.4266666666667,44.39,19.7,46.4633333333333,19.39,54.1738888888889,11.39,65.9333333333333,18.89,40.6327777777778,20.9327777777778,47,18.89,46.9333333333333,10.7333333333333,747.733333333333,74,7.33333333333333,40,6.2,16.7780323303305,16.7780323303305
6785,60,"07:50:00","Mon",0,20,43.7,19.0333333333333,44.03,20.2,44.4,17.5,47,17.89,50.73,6.19,99.9,16.29,43.1144444444444,17.79,49.4388888888889,16.5,50.09,6.75,764.166666666667,95,3,28.3333333333333,6.05,9.09748582635075,9.09748582635075
6786,140,"20:20:00","Mon",20,22.4266666666667,NA,20.73,38.1633333333333,22.1333333333333,36.2,22.23,36.7666666666667,19.76,64.2333333333333,NA,32.1966666666667,19.5,32.9333333333333,22.0333333333333,38.33,19.29,36,7.1,759.866666666667,78.6666666666667,1.33333333333333,30.6666666666667,3.6,13.3128695888445,13.3128695888445
6787,50,"05:00:00","Sat",0,19.2,38.03,17.5,39.8175,20.5,37.5,17.7,38.1266666666667,17,45,NA,90.69,17.89,33.4333333333333,19.5333333333333,45.7,17.7,41.9666666666667,5.8,754.2,96,9,61,5.2,49.6091391774826,49.6091391774826
6788,60,"12:00:00","Tue",0,20,45.6633333333333,19.2,44.2,19.9633333333333,44.7,20.0333333333333,43.9,18.1,48.9333333333333,NA,88.8966666666667,17.89,40.3266666666667,18.5666666666667,47.8266666666667,17.1,45.2,7,743.5,81,7,28,4,7.41057803388685,7.41057803388685
6789,50,"22:50:00","Sat",0,22,NA,21.3233333333333,40.6633333333333,20.8233333333333,44.4666666666667,19.1,42.26,18.945,49.9283333333333,2.73,98.53,16.9633333333333,38.6033333333333,20.79,47.4638888888889,16.39,45.46,3.86666666666667,754.683333333333,87.3333333333333,5,28.1666666666667,1.86666666666667,6.35710250353441,6.35710250353441
6790,40,"06:00:00","Fri",0,21.2,39.59,18.5333333333333,43.2,22.39,39,19.89,38.59,19.5,50.26,6.5,73.09,20.39,40.1933333333333,22.1,46.59,19.4633333333333,43.76,6.1,753.6,95,6,38,5.4,20.3385865082964,20.3385865082964
6791,50,"06:20:00","Sun",0,21,40.4,20.2,39.345,21.2,42.6266666666667,19.79,41.975,18.2,53.7,NA,96.06,19.39,41.0666666666667,20.6,49.7,17.79,45.8266666666667,0.433333333333333,764.166666666667,96.6666666666667,3,28,-0.0333333333333333,42.9343726485968,42.9343726485968
6792,50,"03:50:00","Wed",0,20.7,35.23,18.26,36.8633333333333,20.6,38.09,19.1,34.9333333333333,18.6,51.73,NA,79.56,19.1333333333333,29.5333333333333,21.39,42.2,18.2,39.7,-2.86666666666667,765.716666666667,86.3333333333333,1.83333333333333,20.8333333333333,-4.83333333333333,10.5871147243306,10.5871147243306
6793,20,"03:20:00","Wed",0,19.1,44,18.3961111111111,43.7961111111111,19.89,45,18.7,44.2,17.2,52.29,5.69,84.76,18.0333333333333,44.755,18.71,54.545,17.1,49.59,5.46666666666667,750.4,89,8,24,3.76666666666667,28.1391467899084,28.1391467899084
6794,50,"01:50:00","Mon",0,19.7,37.2,17.39,39.79,20.1,38.9,19.79,36.7,17.6,61.49,NA,76.6233333333333,17.8566666666667,31.79,21.1,44.8266666666667,17.5333333333333,38.4633333333333,0.333333333333333,747.616666666667,97.1666666666667,1,59.3333333333333,-0.05,30.0749074667692,30.0749074667692
6795,20,"20:10:00","Thu",0,19.2,44,18.29,44.2,19.73,43.79,17.79,44.29,17.1,51.9,1.2,93.3333333333333,18.29,39,18.3288888888889,45.4,17,45.09,3.23333333333333,765.833333333333,88.5,3.83333333333333,27,1.5,46.4959680917673,46.4959680917673
6796,50,"07:40:00","Wed",0,21,NA,20.29,40.53,22.1,41.1633333333333,18.6,41,19,51.345,2.9,92.3,19.79,41.0961111111111,22,49,19.1,46.3633333333333,2.76666666666667,739.766666666667,94,6.33333333333333,40,1.86666666666667,9.61987217888236,9.61987217888236
6797,60,"09:10:00","Thu",30,20.2,NA,18.39,40.06,20.7,38.4333333333333,21.125,37.47,18.29,44.6,3.53,81.7633333333333,18.2,32.9,20.29,42.1266666666667,18.23,41.1633333333333,3.7,744.25,93.1666666666667,5,29,2.63333333333333,12.1006860397756,12.1006860397756
6798,50,"00:40:00","Thu",0,19.1,47.23,18.39,47.09,19.79,45.4,18.1,48.4,17.39,54,NA,99.9,17.5055555555556,45.6816666666667,17.5777777777778,51.59,17,49.29,9.93333333333333,756.333333333333,95.3333333333333,4.66666666666667,38.3333333333333,9.2,44.6820146171376,44.6820146171376
6799,80,"10:20:00","Tue",0,21.79,NA,19.9266666666667,41.3633333333333,22.8566666666667,37.26,20.2,38.79,20.5,61.4233333333333,NA,42.6638888888889,20.79,33.56,23.2,43.09,20.4633333333333,39.6933333333333,7.73333333333333,750.466666666667,75.3333333333333,7.66666666666667,40,3.66666666666667,15.1814217097126,15.1814217097126
6800,320,"12:00:00","Sat",0,20.89,36.79,18.4266666666667,39.5,22.03,38.6633333333333,19.5333333333333,34.26,18.3566666666667,44.53,7.89666666666667,38.9,19.29,30,21.8566666666667,39.0666666666667,19.5,37.3266666666667,5.9,762.8,72,4,26,1.2,20.7942859153263,20.7942859153263
6801,190,"18:10:00","Wed",10,21.29,38.29,19.3566666666667,39.9666666666667,21.7,37.2,20.5666666666667,37.29,19.5,43.8266666666667,9.66,40.4966666666667,20.1,37.3333333333333,23.39,40.9,19.5,37.9,8.5,755.95,80.5,4.5,40,5.3,35.5259980307892,35.5259980307892
6802,310,"20:50:00","Mon",20,21.7,43.8266666666667,20.3233333333333,44.59,21.7,42.59,21.5333333333333,42.9633333333333,20.1971428571429,88.61,5.72666666666667,87.9,19.6666666666667,41.7966666666667,21.89,46.6633333333333,18.5714285714286,44.59,5.33333333333333,753.133333333333,96.6666666666667,1.16666666666667,58.1666666666667,4.88333333333333,34.0449362411164,34.0449362411164
6803,20,"00:50:00","Fri",0,22.2,44.2,21.39,43.3633333333333,21.9022222222222,44.2,21.1,45.9,19.1,69.8316666666667,7.3,96.09,18.5,41.29,21.2,54.0172222222222,18.29,47.3633333333333,7.05,765.2,96.3333333333333,1.16666666666667,43.8333333333333,6.55,27.0075977779925,27.0075977779925
6804,30,"00:00:00","Sun",0,22.5,39.3633333333333,21.5333333333333,38.09,21.4633333333333,42.2,21.175,41.0675,18.6,52.79,0.4,96.3666666666667,19.7,38.9666666666667,21.4266666666667,46.06,17.7,41.73,0.5,764.5,96,2,20,0,43.3404291281477,43.3404291281477
6805,50,"11:10:00","Sun",0,21.23,45.1566666666667,20.5,42.9333333333333,21.6,43.79,18.79,43.9,19.1,66.8083333333333,8.39,75.7966666666667,18.7,38.9888888888889,21.1111111111111,50.245,19.1666666666667,46.4666666666667,7.6,745.116666666667,79,7.33333333333333,30.8333333333333,4.2,44.1693446598947,44.1693446598947
6806,40,"08:00:00","Thu",10,20.6666666666667,36.4,17.1,40.2,21.7,34.5,19.89,32.1633333333333,18.39,43.9666666666667,-1.23,59.3633333333333,19.5,26.7,21.79,37.4,19.5666666666667,38.43,-0.1,766.6,91,2,61,-1.4,30.7668571011163,30.7668571011163
6807,50,"05:50:00","Sat",0,20.5,38.2,18.39,39.4,21.1,40.09,18.79,39.09,18.8844444444444,60.4872222222222,1.9,87.8666666666667,19.1666666666667,34.59,22.2,45.5,18.5666666666667,42.9,1.13333333333333,739.466666666667,87.8333333333333,2.16666666666667,23.1666666666667,-0.7,49.0857027587481,49.0857027587481
6808,90,"19:50:00","Sun",10,22.0666666666667,NA,19.6666666666667,37.29,20.79,36.09,20.6333333333333,34.4333333333333,18.9666666666667,64.8333333333333,5.46333333333333,37.8,22.26,29.43,24.39,32.8333333333333,19.5,38.03,5.93333333333333,768.783333333333,74.1666666666667,3.83333333333333,22.5,1.58333333333333,25.1866343664005,25.1866343664005
6809,70,"16:10:00","Sat",10,20.6333333333333,31.89,19.1,31.26,19.7,32.6266666666667,20.6,33.09,18.26,61.6266666666667,10.0666666666667,21.6666666666667,22.39,26.5,24.9633333333333,33.3266666666667,19.0333333333333,38.9333333333333,9.8,766.7,52.5,3.16666666666667,20.8333333333333,0.466666666666667,33.0884728347883,33.0884728347883
6810,340,"09:00:00","Fri",0,18.5,38.56,17.365,38.3725,18.7,39.2,16.29,38.7,16.39,47.4777777777778,-0.733333333333333,94.5266666666667,16.2,32.9,18.29,43.3383333333333,16,42.03,-0.1,762.9,78,4,21,-3.6,27.7943038847297,27.7943038847297
6811,50,"05:20:00","Tue",0,20.79,43.1633333333333,19,44.59,21.79,42.7,20.6,41.45,19,50.29,4,87.69,19.29,43.4333333333333,21.3566666666667,49.76,18.6,46.536,3.7,753.8,95,2,23,2.9,5.84798810305074,5.84798810305074
6812,30,"00:50:00","Tue",10,21.2,43.2,20.6,42.6266666666667,20.6333333333333,44.4,22.3233333333333,44.09,17.8733333333333,51.7066666666667,9.1,99.7666666666667,17.79,42,18.6833333333333,48.1816666666667,17,47.59,9.3,764.266666666667,89,4,24.5,7.53333333333333,49.8181655420922,49.8181655420922
6813,40,"11:50:00","Wed",10,20.29,40.59,19.5,40.3,20.5,39.0666666666667,20.1,37.3633333333333,18.1,50.9,4.19,87.69,18.8471428571429,34.6971428571429,19.79,40.1633333333333,18.1,39.856,5.95,759.15,72.3333333333333,1.83333333333333,37,1.18333333333333,44.1177080152556,44.1177080152556
6814,490,"09:00:00","Fri",0,21,40.4,18.39,44.06,21.79,38.06,19.79,38.7,19.3233333333333,49.03,7,73.9,20.1666666666667,37.8633333333333,21.6,42.73,19.39,42.03,6.5,753.6,97,6,55,6,22.6358810206875,22.6358810206875
6815,70,"01:00:00","Mon",10,20.5,41.1266666666667,18.7,41.3633333333333,20.29,41.79,19.1,40.5,18.6,66.535,2.79,91.8333333333333,19.39,37.9277777777778,22.1166666666667,44.4638888888889,17.7,42.03,2.5,747.8,93,6,64,1.5,3.05599980056286,3.05599980056286
6816,40,"09:50:00","Mon",10,21,44.4,19.6,45.06,21.5666666666667,42.5,20.5,43.56,18.39,53.9666666666667,9.39,85.4657142857143,18.39,41.73,21.1,48.79,18.79,47.5771428571429,8.96666666666667,751.716666666667,94.5,7.83333333333333,39.8333333333333,8.1,6.64698166074231,6.64698166074231
6817,40,"19:40:00","Thu",0,19.26,44.06,18.3566666666667,44.2,19.79,43.9666666666667,17.89,44.4,17.1,51.9111111111111,1.5,92.8333333333333,18.4022222222222,38.9111111111111,18.445,45.45,17.0333333333333,45.36,2.86666666666667,765.766666666667,89,3.66666666666667,27,1.2,32.7983449096791,32.7983449096791
6818,50,"16:00:00","Tue",0,20.525,NA,19,37.8266666666667,20.5,36,19,36.3633333333333,17.5,44.09,4.69,83.9966666666667,18.5,31.3266666666667,19.7,37.7,17.89,36.9,4.4,754.3,97,9,19,4,8.69473478524014,8.69473478524014
6819,70,"22:10:00","Fri",0,20.39,43.7666666666667,20,43,20,43.8266666666667,16.7,46.2,16.725,51.6022222222222,9.06666666666667,85.0266666666667,16.7955555555556,42.2961111111111,18.2183333333333,50.4344444444444,16.29,46.7233333333333,9.08333333333333,761.366666666667,83,10,40,6.3,1.64856023620814,1.64856023620814
6820,130,"22:00:00","Thu",20,22.79,40.9,22,40,21.7,42.4,21.5666666666667,42.56,19.78,57.46,NA,92,20.2,37.9222222222222,23.29,43.7388888888889,18.5,40.56,3.7,748.6,96,2,22,3.1,17.2870896174572,17.2870896174572
6821,80,"10:40:00","Sat",0,19.79,NA,19.1666666666667,35.79,19.6,35.3266666666667,20.39,34.73,18,44.4666666666667,5.16,71.2,19.1666666666667,30.5,21.29,42.59,18.7,39.8266666666667,4.53333333333333,767.5,90.6666666666667,1,36.6666666666667,3.1,24.8700566007756,24.8700566007756
6822,30,"00:00:00","Sat",0,19.79,36.26,17.9633333333333,37.53,20.89,35.9,18.2,36.59,17.14,43.2,5.3,69.5266666666667,18,30.7266666666667,19.5333333333333,37.6566666666667,17.5333333333333,37.1933333333333,6.1,757.4,72,9,40,1.3,2.983246545773,2.983246545773
6823,50,"23:00:00","Fri",30,21.79,38.09,19.89,38.59,21.2,39.03,19.73,40.3633333333333,20.9205555555556,88.1955555555556,2.33333333333333,85.0233333333333,19.5,33.2427777777778,23.2,41.4661111111111,18.5,38.79,1.2,741.4,91,2,26,-0.2,11.9594930321909,11.9594930321909
6824,30,"05:20:00","Mon",0,20.29,35.09,16.89,39.9,20.39,37.09,19.39,33.7,18.29,49.5,-0.466666666666667,67.5561111111111,21.26,34.26,22.6166666666667,41.2933333333333,19.29,39.8266666666667,-0.0666666666666667,768.4,90.6666666666667,3.33333333333333,61.6666666666667,-1.4,11.6455002687871,11.6455002687871
6825,50,"02:10:00","Mon",0,21.73,44.2,20.39,44.4,22.1,44.03,21.9266666666667,44.29,18.5571428571429,56.5385714285714,10,80.6328571428571,18.5,42.4,21.89,54.145,18.5,46.9,9.85,752.8,85.3333333333333,8.16666666666667,40,7.53333333333333,11.5678307600319,11.5678307600319
6826,100,"20:20:00","Tue",30,21.39,39.03,19.745,40,20.79,38.09,19.43,40.2666666666667,18.3233333333333,45.46,6.72666666666667,86.53,18.39,34.4333333333333,20.7,42.43,17.79,38.4666666666667,6.8,751.933333333333,96,8,50.3333333333333,6.2,24.8747985227965,24.8747985227965
6827,50,"06:50:00","Mon",0,21,44.09,20.2,43.7,21.7,44.2,19.79,43.9666666666667,18.9022222222222,62.215,7.83333333333333,95.66,18.9144444444444,39.79,21.5,53.1022222222222,19.0666666666667,48.7,9.06666666666667,738.616666666667,80.1666666666667,9.5,26.6666666666667,5.75,0.608129729516804,0.608129729516804
6828,130,"20:40:00","Wed",20,19.6,41.43,19.1,40.7,19.2,42.4633333333333,19.4,41.93,18.6333333333333,88.4333333333333,1.6,83.99,18.4633333333333,38.5,19.7,45,16.7,40.23,3.06666666666667,756.9,88.6666666666667,5,36.3333333333333,1.4,7.05721628619358,7.05721628619358
6829,50,"12:00:00","Tue",0,18.79,NA,17.7,40.6633333333333,19,39.79,18.29,37.95,16.6,56.3572222222222,-2.72666666666667,90.6933333333333,17.5,33.09,18.8566666666667,41.5783333333333,16.6666666666667,38.6333333333333,-1.6,757.6,75,1,20,-5.5,24.5500583667308,24.5500583667308
6830,80,"21:40:00","Fri",0,20.39,NA,20,43.2,20.0333333333333,43.8266666666667,16.7,46.1266666666667,16.71,51.6755555555556,NA,84.73,16.79,42.3327777777778,18.1,48.9,16.2,46.09,9.1,761.633333333333,83,9.66666666666667,40,6.3,14.9500586325303,14.9500586325303
6831,60,"03:00:00","Sun",0,20.79,35.5,17.4633333333333,39.7,20.2,36.7,19.6,34.6266666666667,18.39,48.9666666666667,-0.1,68.7966666666667,20.7,32.9333333333333,22.89,39.4333333333333,18.9266666666667,39.79,0.5,768.4,89,1,46,-1.2,24.0545057924464,24.0545057924464
6832,40,"07:10:00","Mon",0,21,NA,20.1666666666667,43.8266666666667,21.7,44.23,19.7,44.045,18.89,62.1116666666667,NA,95.8,18.89,39.79,21.5,53.055,19.1,48.9,9.18333333333333,738.566666666667,78.5,9.83333333333333,24.6666666666667,5.58333333333333,20.5826405319385,20.5826405319385
6833,50,"01:00:00","Fri",0,22.39,35.3633333333333,19.1,38.59,21.29,35.4,22.39,33.09,18.9266666666667,63.6666666666667,NA,61.8333333333333,20.79,27.4266666666667,22.73,40.4,19.89,37.59,2,764.1,89,1,61,0.4,3.47474159207195,3.47474159207195
6834,40,"13:50:00","Thu",0,19.2,45.53,18.5,45.2,19.7,44.56,18.2,45.4,17.2,52.27,NA,90.725,18.1722222222222,40.95,18.29,46.9761111111111,17.1,46.7,7.3,765.283333333333,71.5,2,40,2.4,13.6115303612314,13.6115303612314
6835,30,"06:10:00","Sun",0,20,NA,18,36.09,20.6,36.7,18.79,33.59,17.54,50.334,-0.7,60.8,19.5,34.44,21.0666666666667,40.6633333333333,18,39.79,-0.15,755.15,76.6666666666667,6,25.5,-3.75,43.7916602008045,43.7916602008045
6836,80,"12:40:00","Sat",0,21,NA,20.39,43.59,21.6,43.59,19.89,46.53,20.2561111111111,95.9538888888889,NA,72.1,18.6,41.3144444444444,20.8794444444444,52.02,18.89,47.6725,10.1666666666667,751.5,76.6666666666667,9.66666666666667,40,6.2,37.0047929114662,37.0047929114662
6837,150,"21:20:00","Fri",0,21.5,37.1685714285714,19.29,39,21.6,36.9,20.5857142857143,37.01,18.9085714285714,66.4257142857143,1.745,76.53375,18.7,31.1,21.89,38.59,18.29,37,2.1,740.1,93,2,22.6666666666667,1,2.43052822770551,2.43052822770551
6838,50,"22:40:00","Fri",0,23.26,39.5266666666667,20.29,41.9666666666667,23.6333333333333,37.6266666666667,20.4633333333333,40.2966666666667,19.8566666666667,47.76,2.53,64.4977777777778,20.8677777777778,34.37,23.5333333333333,39.7477777777778,19.7675,39.1725,2.43333333333333,759.2,93.6666666666667,1,24.6666666666667,1.43333333333333,11.4059977349825,11.4059977349825
6839,60,"02:40:00","Sun",0,20.89,35.59,17.5666666666667,39.53,20.2,36.56,19.6,34.7,18.39,48.9,-0.1,67.7566666666667,20.7,32.79,22.89,39.4,18.9633333333333,39.76,0.533333333333333,768.333333333333,88.6666666666667,1,47,-1.2,37.8143434063531,37.8143434063531
6840,400,"15:40:00","Mon",0,23.6,38,22.79,36.7,24.2,38.06,21.5666666666667,39,20.2,45,13.4333333333333,24.71,22.29,32.23,23.254,35.2,20.5,42.29,11.5,742.566666666667,61.3333333333333,9,40,4.26666666666667,11.9395855814219,11.9395855814219
6841,50,"03:00:00","Wed",0,21.3233333333333,NA,20.7,42.4,21.8566666666667,45.56,20.9266666666667,45.59,19.6666666666667,63.9233333333333,3.5,95.06,18.5,41.09,21,52.5038888888889,18.1,48.5,4.5,758.2,89,4,28,2.8,32.0878630271181,32.0878630271181
